nameLabel	nameLang	count	count_male	count_female	count_other	count_undefined	prevalent_gender	confidence	nameLabel_count	dummy	normalization_factor
Rana	tr	47	10	26	0	11	female	0.89519	1	x	3.2851
Zehra	tr	47	0	43	0	4	female	1.0	1	x	3.2851
مروة	ar	46	3	31	0	12	female	0.97138	1	x	3.2851
يوسف	ar	46	46	0	0	0	male	1.0	1	x	3.2851
Міхаіл	be	46	46	0	0	0	male	1.0	1	x	3.2851
Michaił	be-tarask	46	46	0	0	0	male	1.0	1	x	3.2851
Joan Maria	ca	46	46	0	0	0	male	1.0	1	x	3.2851
Horst-Dieter	de	46	46	0	0	0	male	1.0	1	x	3.2851
Johann Friedrich	de	46	44	0	0	2	male	1.0	1	x	3.2851
Johann Peter	de	46	46	0	0	0	male	1.0	1	x	3.2851
Kai-Uwe	de	46	42	0	0	4	male	1.0	1	x	3.2851
Karl-Heinrich	de	46	46	0	0	0	male	1.0	1	x	3.2851
Αργύρης	el	46	46	0	0	0	male	1.0	1	x	3.2851
Πάνος	el	46	43	0	0	3	male	1.0	1	x	3.2851
Χριστάκης	el	46	44	0	0	2	male	1.0	1	x	3.2851
Chambers	en	46	40	6	0	1	male	0.6699	1	x	3.2851
Charles Frederick	en	46	46	0	0	0	male	1.0	1	x	3.2851
DeWitt	en	46	44	1	0	1	male	0.93053	1	x	3.2851
Ivory	en	46	37	9	0	0	male	0.55584	1	x	3.2851
Jemma	en	46	1	36	0	9	female	0.99162	1	x	3.2851
Richard James	en	46	46	0	0	0	male	1.0	1	x	3.2851
White	en	46	37	9	0	0	male	0.55584	1	x	3.2851
Wood	en	46	39	6	0	1	male	0.66428	1	x	3.2851
Antonio José	es	46	46	0	0	0	male	1.0	1	x	3.2851
José Juan	es	46	46	0	0	0	male	1.0	1	x	3.2851
Juan Alberto	es	46	46	0	0	0	male	1.0	1	x	3.2851
María de las Mercedes	es	46	2	44	0	0	female	0.98635	1	x	3.2851
Marja-Liisa	fi	46	0	44	0	2	female	1.0	1	x	3.2851
Pierre-Michel	fr	46	44	0	0	2	male	1.0	1	x	3.2851
ישראל	he	46	46	0	0	0	male	1.0	1	x	3.2851
שני	he	46	8	30	0	8	female	0.92492	1	x	3.2851
Cassio	it	46	18	0	0	28	male	1.0	1	x	3.2851
くにゆき	ja	46	32	0	0	14	male	1.0	1	x	3.2851
しおん	ja	46	20	24	0	2	female	0.79766	1	x	3.2851
ゆきな	ja	46	0	44	0	2	female	1.0	1	x	3.2851
功作	ja	46	45	0	0	1	male	1.0	1	x	3.2851
동	ko	46	4	0	0	42	male	1.0	1	x	3.2851
영진	ko	46	32	4	0	10	male	0.7089	1	x	3.2851
Uldis	lv	46	44	0	0	2	male	1.0	1	x	3.2851
Aarre	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Adelmo	mul	46	41	0	0	5	male	1.0	1	x	3.2851
Adrianne	mul	46	0	43	0	3	female	1.0	1	x	3.2851
Ana Belén	mul	46	0	44	0	2	female	1.0	1	x	3.2851
Anabella	mul	46	0	42	0	4	female	1.0	1	x	3.2851
Ardian	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Arian	mul	46	44	0	0	2	male	1.0	1	x	3.2851
Aroldo	mul	46	33	0	0	13	male	1.0	1	x	3.2851
Avgust	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Babe	mul	46	43	3	0	0	male	0.81354	1	x	3.2851
Beulah	mul	46	0	45	0	1	female	1.0	1	x	3.2851
Carl-Gustaf	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Cinthia	mul	46	0	31	0	15	female	1.0	1	x	3.2851
Clemence	mul	46	4	42	0	0	female	0.97183	1	x	3.2851
Cícero	mul	46	44	0	0	2	male	1.0	1	x	3.2851
Dirceu	mul	46	44	0	0	2	male	1.0	1	x	3.2851
Eder	mul	46	45	0	0	1	male	1.0	1	x	3.2851
Ellery	mul	46	36	7	0	3	male	0.61021	1	x	3.2851
Ermelinda	mul	46	0	35	0	11	female	1.0	1	x	3.2851
Eryk	mul	46	45	0	0	1	male	1.0	1	x	3.2851
Essi	mul	46	1	42	0	3	female	0.9928	1	x	3.2851
Etel	mul	46	0	46	0	0	female	1.0	1	x	3.2851
Evangelia	mul	46	0	31	0	15	female	1.0	1	x	3.2851
Eveleen	mul	46	0	46	0	0	female	1.0	1	x	3.2851
Fausta	mul	46	0	40	0	6	female	1.0	1	x	3.2851
Gertrudis	mul	46	4	42	0	0	female	0.97183	1	x	3.2851
Gry	mul	46	0	44	0	2	female	1.0	1	x	3.2851
Hamid	mul	46	42	0	0	4	male	1.0	1	x	3.2851
Hanka	mul	46	0	45	0	1	female	1.0	1	x	3.2851
Harriett	mul	46	1	45	0	0	female	0.99328	1	x	3.2851
Heba	mul	46	0	30	0	16	female	1.0	1	x	3.2851
Huberta	mul	46	0	43	0	3	female	1.0	1	x	3.2851
Hughes	mul	46	43	2	0	1	male	0.86746	1	x	3.2851
Irvine	mul	46	45	1	0	0	male	0.93196	1	x	3.2851
Isidoor	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Jacquie	mul	46	4	40	0	2	female	0.97046	1	x	3.2851
Jethro	mul	46	44	0	0	2	male	1.0	1	x	3.2851
Josif	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Keegan	mul	46	38	3	0	5	male	0.79406	1	x	3.2851
Kenya	mul	46	8	36	0	2	female	0.93664	1	x	3.2851
Kjartan	mul	46	44	0	0	2	male	1.0	1	x	3.2851
Krešimir	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Lyubomir	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Machiel	mul	46	35	0	0	11	male	1.0	1	x	3.2851
Maria Isabel	mul	46	0	46	0	0	female	1.0	1	x	3.2851
Marie Anne	mul	46	0	46	0	0	female	1.0	1	x	3.2851
Marie-Annick	mul	46	0	46	0	0	female	1.0	1	x	3.2851
Marlin	mul	46	42	1	0	3	male	0.92746	1	x	3.2851
Martien	mul	46	37	4	0	5	male	0.73793	1	x	3.2851
Maximino	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Murdoch	mul	46	44	1	0	1	male	0.93053	1	x	3.2851
Nazar	mul	46	40	0	0	6	male	1.0	1	x	3.2851
Nazareno	mul	46	40	1	0	5	male	0.92411	1	x	3.2851
Odoardo	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Osmond	mul	46	45	1	0	0	male	0.93196	1	x	3.2851
Pemberton	mul	46	43	2	0	1	male	0.86746	1	x	3.2851
Pramod	mul	46	38	0	0	8	male	1.0	1	x	3.2851
Quintin	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Rabia	mul	46	3	37	0	6	female	0.97591	1	x	3.2851
Rosalyn	mul	46	0	45	0	1	female	1.0	1	x	3.2851
Roza	mul	46	0	46	0	0	female	1.0	1	x	3.2851
Rózsa	mul	46	0	46	0	0	female	1.0	1	x	3.2851
Saba	mul	46	16	16	2	12	female	0.7449	1	x	3.2851
Sharad	mul	46	34	0	0	12	male	1.0	1	x	3.2851
Siiri	mul	46	0	43	0	3	female	1.0	1	x	3.2851
Stéphan	mul	46	45	1	0	0	male	0.93196	1	x	3.2851
Synnøve	mul	46	0	46	0	0	female	1.0	1	x	3.2851
Taru	mul	46	0	45	0	1	female	1.0	1	x	3.2851
Tevita	mul	46	45	0	0	1	male	1.0	1	x	3.2851
Topi	mul	46	45	0	0	1	male	1.0	1	x	3.2851
Ulric	mul	46	45	0	0	1	male	1.0	1	x	3.2851
Youssouf	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Zacharie	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Zohra	mul	46	0	43	0	3	female	1.0	1	x	3.2851
Заур	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Исидор	mul	46	46	0	0	0	male	1.0	1	x	3.2851
Шамиль	mul	46	44	0	0	2	male	1.0	1	x	3.2851
Maria Júlia	pt	46	0	46	0	0	female	1.0	1	x	3.2851
Etleva	sr	46	0	46	0	0	female	1.0	1	x	3.2851
Aslı	tr	46	0	46	0	0	female	1.0	1	x	3.2851
Eren	tr	46	34	11	0	1	female	0.51523	1	x	3.2851
Nurettin	tr	46	44	0	0	2	male	1.0	1	x	3.2851
Seda	tr	46	1	45	0	0	female	0.99328	1	x	3.2851
嘉	zh	46	38	2	0	6	male	0.85259	1	x	3.2851
嘉欣	zh	46	2	44	0	0	female	0.98635	1	x	3.2851
垍	zh	46	46	0	0	0	male	1.0	1	x	3.2851
放	zh	46	42	2	0	2	male	0.86473	1	x	3.2851
致	zh	46	42	4	0	0	male	0.76169	1	x	3.2851
芷	zh	46	34	12	0	0	female	0.53692	1	x	3.2851
金生	zh	46	34	0	0	12	male	1.0	1	x	3.2851
当	zh-hans	46	40	4	0	2	male	0.75272	1	x	3.2851
树	zh-hans	46	44	0	0	2	male	1.0	1	x	3.2851
闻	zh-hans	46	44	2	0	0	male	0.87008	1	x	3.2851
隽	zh-hans	46	44	0	0	2	male	1.0	1	x	3.2851
樹	zh-hant	46	44	0	0	2	male	1.0	1	x	3.2851
當	zh-hant	46	40	4	0	2	male	0.75272	1	x	3.2851
聞	zh-hant	46	44	2	0	0	male	0.87008	1	x	3.2851
雋	zh-hant	46	44	0	0	2	male	1.0	1	x	3.2851
رياض	ar	45	39	1	0	5	male	0.92231	1	x	3.2851
Μάκης	el	45	44	0	0	1	male	1.0	1	x	3.2851
Σάββας	el	45	45	0	0	0	male	1.0	1	x	3.2851
Betsey	en	45	0	41	0	4	female	1.0	1	x	3.2851
Hoyt	en	45	44	0	0	1	male	1.0	1	x	3.2851
Philemon	en	45	44	0	0	1	male	1.0	1	x	3.2851
Raja	en	45	30	2	0	13	male	0.82034	1	x	3.2851
Wayland	en	45	42	0	0	3	male	1.0	1	x	3.2851
Javiera	es	45	0	45	0	0	female	1.0	1	x	3.2851
Janka	hu	45	0	45	0	0	female	1.0	1	x	3.2851
かずのぶ	ja	45	27	0	0	18	male	1.0	1	x	3.2851
しずえ	ja	45	0	42	0	3	female	1.0	1	x	3.2851
せいし	ja	45	36	3	0	6	male	0.78508	1	x	3.2851
たいが	ja	45	42	0	0	3	male	1.0	1	x	3.2851
ちから	ja	45	42	0	0	3	male	1.0	1	x	3.2851
ひでみち	ja	45	39	0	0	6	male	1.0	1	x	3.2851
みえ	ja	45	0	45	0	0	female	1.0	1	x	3.2851
みさと	ja	45	0	42	0	3	female	1.0	1	x	3.2851
むねかず	ja	45	18	0	0	27	male	1.0	1	x	3.2851
ゆかこ	ja	45	0	36	0	9	female	1.0	1	x	3.2851
りきぞう	ja	45	36	0	0	9	male	1.0	1	x	3.2851
徹平	ja	45	44	0	0	1	male	1.0	1	x	3.2851
じょうじ	ja-hira	45	45	0	0	0	male	1.0	1	x	3.2851
ひろお	ja-hira	45	42	0	0	3	male	1.0	1	x	3.2851
동진	ko	45	38	0	0	7	male	1.0	1	x	3.2851
수현	ko	45	15	22	0	8	female	0.82812	1	x	3.2851
재영	ko	45	24	7	0	14	male	0.51069	1	x	3.2851
지혜	ko	45	0	43	0	2	female	1.0	1	x	3.2851
진수	ko	45	30	0	0	15	male	1.0	1	x	3.2851
Addie	mul	45	5	37	1	2	female	0.95296	1	x	3.2851
Akshay	mul	45	36	0	0	9	male	1.0	1	x	3.2851
Alberte	mul	45	10	34	0	1	female	0.91783	1	x	3.2851
Albín	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Aleix	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Alexius	mul	45	44	0	0	1	male	1.0	1	x	3.2851
Anděla	mul	45	1	43	0	1	female	0.99297	1	x	3.2851
Anh	mul	45	14	22	0	9	female	0.83772	1	x	3.2851
Avril	mul	45	1	40	0	4	female	0.99245	1	x	3.2851
Bedri	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Besim	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Bria	mul	45	0	45	0	0	female	1.0	1	x	3.2851
Brigida	mul	45	0	35	0	10	female	1.0	1	x	3.2851
Canan	mul	45	2	40	0	3	female	0.98501	1	x	3.2851
Cheri	mul	45	2	40	0	3	female	0.98501	1	x	3.2851
Chrissy	mul	45	0	42	0	3	female	1.0	1	x	3.2851
Dainius	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Damijan	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Davidson	mul	45	43	2	0	0	male	0.86746	1	x	3.2851
Dorcas	mul	45	0	43	0	2	female	1.0	1	x	3.2851
Ecaterina	mul	45	1	38	0	6	female	0.99205	1	x	3.2851
Einari	mul	45	44	0	0	1	male	1.0	1	x	3.2851
Ernani	mul	45	39	0	0	6	male	1.0	1	x	3.2851
Fien	mul	45	1	36	0	8	female	0.99162	1	x	3.2851
Fritiof	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Gust	mul	45	43	0	1	1	male	0.97727	1	x	3.2851
Hallie	mul	45	1	43	0	1	female	0.99297	1	x	3.2851
Hersch	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Hortensia	mul	45	0	45	0	0	female	1.0	1	x	3.2851
Hyde	mul	45	43	2	0	0	male	0.86746	1	x	3.2851
Ido	mul	45	42	0	0	3	male	1.0	1	x	3.2851
Iida	mul	45	3	42	0	0	female	0.97872	1	x	3.2851
Inken	mul	45	1	36	0	8	female	0.99162	1	x	3.2851
Islam	mul	45	40	2	0	3	male	0.85892	1	x	3.2851
Jaques	mul	45	42	0	0	3	male	1.0	1	x	3.2851
Jarred	mul	45	38	0	0	7	male	1.0	1	x	3.2851
Jone	mul	45	27	17	0	1	female	0.6741	1	x	3.2851
Juarez	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Kaleb	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Katayoun	mul	45	0	8	0	37	female	1.0	1	x	3.2851
Kath	mul	45	0	44	0	1	female	1.0	1	x	3.2851
Kornel	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Leda	mul	45	1	41	0	3	female	0.99263	1	x	3.2851
Lóránt	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Magno	mul	45	30	0	0	15	male	1.0	1	x	3.2851
Mali	mul	45	7	38	0	0	female	0.9469	1	x	3.2851
Maroš	mul	45	44	0	0	1	male	1.0	1	x	3.2851
María del Mar	mul	45	0	45	0	0	female	1.0	1	x	3.2851
Melih	mul	45	40	0	0	5	male	1.0	1	x	3.2851
Milana	mul	45	0	35	0	10	female	1.0	1	x	3.2851
Mimmo	mul	45	42	1	0	2	male	0.92746	1	x	3.2851
Myrthe	mul	45	0	23	0	22	female	1.0	1	x	3.2851
Neeltje	mul	45	1	33	0	11	female	0.99086	1	x	3.2851
Neža	mul	45	0	45	0	0	female	1.0	1	x	3.2851
Nunzia	mul	45	0	36	0	9	female	1.0	1	x	3.2851
Otfried	mul	45	44	0	0	1	male	1.0	1	x	3.2851
Petronilla	mul	45	0	42	0	3	female	1.0	1	x	3.2851
Pit	mul	45	44	1	0	0	male	0.93053	1	x	3.2851
Rip	mul	45	43	1	0	1	male	0.92902	1	x	3.2851
Sadik	mul	45	44	0	0	1	male	1.0	1	x	3.2851
Shayne	mul	45	34	6	0	5	male	0.63302	1	x	3.2851
Spike	mul	45	43	1	0	1	male	0.92902	1	x	3.2851
Stipe	mul	45	44	0	0	1	male	1.0	1	x	3.2851
Sudabeh	mul	45	0	13	0	32	female	1.0	1	x	3.2851
Sushil	mul	45	38	0	0	7	male	1.0	1	x	3.2851
Tana	mul	45	3	41	0	1	female	0.97821	1	x	3.2851
Telmo	mul	45	42	0	0	3	male	1.0	1	x	3.2851
Trina	mul	45	0	44	0	1	female	1.0	1	x	3.2851
Tycho	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Valmir	mul	45	44	0	0	1	male	1.0	1	x	3.2851
Vilhelmina	mul	45	0	45	0	0	female	1.0	1	x	3.2851
Vilius	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Vitalis	mul	45	44	0	0	1	male	1.0	1	x	3.2851
Vjekoslav	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Wynn	mul	45	41	3	0	1	male	0.80621	1	x	3.2851
Zdzisława	mul	45	1	44	0	0	female	0.99313	1	x	3.2851
Édgar	mul	45	45	0	0	0	male	1.0	1	x	3.2851
Ørjan	mul	45	45	0	0	0	male	1.0	1	x	3.2851
janka	sl	45	0	45	0	0	female	1.0	1	x	3.2851
Celal	tr	45	45	0	0	0	male	1.0	1	x	3.2851
Celâl	tr	45	45	0	0	0	male	1.0	1	x	3.2851
Muhammet	tr	45	43	0	0	2	male	1.0	1	x	3.2851
Okan	tr	45	45	0	0	0	male	1.0	1	x	3.2851
Ozan	tr	45	45	0	0	0	male	1.0	1	x	3.2851
Yavuz	tr	45	44	0	0	1	male	1.0	1	x	3.2851
صالح	ar	44	43	0	0	1	male	1.0	1	x	3.2851
Yuliya	az	44	0	44	0	0	female	1.0	1	x	3.2851
Miquel Àngel	ca	44	44	0	0	0	male	1.0	1	x	3.2851
Jens Christian	da	44	44	0	0	0	male	1.0	1	x	3.2851
Friedrich Wilhelm	de	44	44	0	0	0	male	1.0	1	x	3.2851
Malwine	de	44	0	44	0	0	female	1.0	1	x	3.2851
Booker	en	44	42	1	0	1	male	0.92746	1	x	3.2851
Burns	en	44	42	2	0	0	male	0.86473	1	x	3.2851
Jamey	en	44	25	8	0	11	female	0.51249	1	x	3.2851
Raleigh	en	44	41	1	0	2	male	0.92582	1	x	3.2851
Sylvanus	en	44	41	0	0	3	male	1.0	1	x	3.2851
José Julián	es	44	44	0	0	0	male	1.0	1	x	3.2851
María de la Paz	es	44	0	44	0	0	female	1.0	1	x	3.2851
Pedro María	es	44	44	0	0	0	male	1.0	1	x	3.2851
François-Henri	fr	44	42	0	0	2	male	1.0	1	x	3.2851
Jean-Max	fr	44	44	0	0	0	male	1.0	1	x	3.2851
Marie-Charlotte	fr	44	0	44	0	0	female	1.0	1	x	3.2851
Pierre-Emmanuel	fr	44	42	0	0	2	male	1.0	1	x	3.2851
Xosé María	gl	44	44	0	0	0	male	1.0	1	x	3.2851
Carlo Giuseppe	it	44	44	0	0	0	male	1.0	1	x	3.2851
Gian Pietro	it	44	44	0	0	0	male	1.0	1	x	3.2851
Pier Francesco	it	44	44	0	0	0	male	1.0	1	x	3.2851
Pietro Antonio	it	44	44	0	0	0	male	1.0	1	x	3.2851
けんきち	ja	44	43	0	0	1	male	1.0	1	x	3.2851
しげまさ	ja	44	44	0	0	0	male	1.0	1	x	3.2851
そら	ja	44	18	26	0	0	female	0.82594	1	x	3.2851
なぎさ	ja	44	5	37	0	2	female	0.96049	1	x	3.2851
ますお	ja	44	38	0	0	6	male	1.0	1	x	3.2851
みちよ	ja	44	4	40	0	0	female	0.97046	1	x	3.2851
みつてる	ja	44	42	0	0	2	male	1.0	1	x	3.2851
重喜	ja	44	41	1	0	2	male	0.92582	1	x	3.2851
수영	ko	44	17	18	0	9	female	0.7767	1	x	3.2851
영희	ko	44	9	34	0	1	female	0.92543	1	x	3.2851
지수	ko	44	17	24	0	3	female	0.82263	1	x	3.2851
희	ko	44	11	9	0	24	female	0.72884	1	x	3.2851
Basilius	la	44	44	0	0	0	male	1.0	1	x	3.2851
Adri	mul	44	33	10	0	1	male	0.50113	1	x	3.2851
Alvydas	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Anne-Charlotte	mul	44	0	42	0	2	female	1.0	1	x	3.2851
Antónia	mul	44	0	44	0	0	female	1.0	1	x	3.2851
Augusts	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Avinash	mul	44	19	0	0	25	male	1.0	1	x	3.2851
Barb	mul	44	0	42	0	2	female	1.0	1	x	3.2851
Benedicto	mul	44	42	0	0	2	male	1.0	1	x	3.2851
Camil	mul	44	43	0	0	1	male	1.0	1	x	3.2851
Carolyne	mul	44	0	34	0	10	female	1.0	1	x	3.2851
Catherina	mul	44	0	43	0	1	female	1.0	1	x	3.2851
Clothilde	mul	44	1	42	0	1	female	0.9928	1	x	3.2851
Cristóvão	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Cássio	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Dámaso	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Edzard	mul	44	42	0	0	2	male	1.0	1	x	3.2851
Elida	mul	44	0	44	0	0	female	1.0	1	x	3.2851
Engelbertus	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Fadi	mul	44	31	0	0	13	male	1.0	1	x	3.2851
Faiz	mul	44	40	0	0	4	male	1.0	1	x	3.2851
Flavius	mul	44	43	0	0	1	male	1.0	1	x	3.2851
Fridolf	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Georg Anton	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Grit	mul	44	0	43	1	0	female	0.99297	1	x	3.2851
Heliodoro	mul	44	43	0	0	1	male	1.0	1	x	3.2851
Hellen	mul	44	1	43	0	0	female	0.99297	1	x	3.2851
Helvi	mul	44	0	44	0	0	female	1.0	1	x	3.2851
Hilja	mul	44	0	43	0	1	female	1.0	1	x	3.2851
Hyacinth	mul	44	26	16	0	2	female	0.66905	1	x	3.2851
Iben	mul	44	1	40	0	3	female	0.99245	1	x	3.2851
Jann	mul	44	28	12	0	4	female	0.5847	1	x	3.2851
Jannes	mul	44	43	0	0	1	male	1.0	1	x	3.2851
Jaromíra	mul	44	0	40	0	4	female	1.0	1	x	3.2851
Jean-Martin	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Jean-Victor	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Jolán	mul	44	0	44	0	0	female	1.0	1	x	3.2851
Jonnet	mul	44	0	44	0	0	female	1.0	1	x	3.2851
José Ygnacio	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Kerim	mul	44	43	0	0	1	male	1.0	1	x	3.2851
Kullervo	mul	44	43	0	0	1	male	1.0	1	x	3.2851
Ladislas	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Leoncio	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Liborio	mul	44	43	0	0	1	male	1.0	1	x	3.2851
Loreta	mul	44	0	42	0	2	female	1.0	1	x	3.2851
Macario	mul	44	39	0	0	5	male	1.0	1	x	3.2851
Mahin	mul	44	1	10	0	33	female	0.97046	1	x	3.2851
Maria Elena	mul	44	0	44	0	0	female	1.0	1	x	3.2851
Maris	mul	44	10	30	0	4	female	0.90788	1	x	3.2851
Marnie	mul	44	0	43	0	1	female	1.0	1	x	3.2851
Miko	mul	44	26	18	0	0	female	0.69459	1	x	3.2851
Nadav	mul	44	41	0	0	3	male	1.0	1	x	3.2851
Nicol	mul	44	24	20	0	0	female	0.73245	1	x	3.2851
Nives	mul	44	0	44	0	0	female	1.0	1	x	3.2851
Ophélie	mul	44	0	41	0	3	female	1.0	1	x	3.2851
Pandora	mul	44	2	37	0	5	female	0.98381	1	x	3.2851
Pelagia	mul	44	0	33	0	11	female	1.0	1	x	3.2851
Petko	mul	44	42	0	0	2	male	1.0	1	x	3.2851
Pieter-Jan	mul	44	40	0	0	4	male	1.0	1	x	3.2851
Pirro	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Povl	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Raivo	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Ratko	mul	44	43	0	0	1	male	1.0	1	x	3.2851
Redmond	mul	44	40	1	0	3	male	0.92411	1	x	3.2851
Rien	mul	44	43	1	0	0	male	0.92902	1	x	3.2851
Safa	mul	44	18	20	0	6	female	0.78495	1	x	3.2851
Scheindel	mul	44	0	44	0	0	female	1.0	1	x	3.2851
Shawna	mul	44	0	41	0	3	female	1.0	1	x	3.2851
Silvino	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Sky	mul	44	16	22	0	6	female	0.81874	1	x	3.2851
Somerset	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Tadas	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Tadeu	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Tayfun	mul	44	40	0	0	4	male	1.0	1	x	3.2851
Tuukka	mul	44	43	0	0	1	male	1.0	1	x	3.2851
Vedran	mul	44	43	0	0	1	male	1.0	1	x	3.2851
Vitaliano	mul	44	39	0	0	5	male	1.0	1	x	3.2851
Vojtech	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Yaniv	mul	44	37	0	0	7	male	1.0	1	x	3.2851
Yvo	mul	44	38	0	0	6	male	1.0	1	x	3.2851
Zena	mul	44	1	39	0	4	female	0.99226	1	x	3.2851
Стефан	mul	44	44	0	0	0	male	1.0	1	x	3.2851
Antônio José	pt-br	44	44	0	0	0	male	1.0	1	x	3.2851
Florea	ro	44	41	0	0	3	male	1.0	1	x	3.2851
Arzu	tr	44	2	33	0	9	female	0.98189	1	x	3.2851
Cahit	tr	44	43	0	0	1	male	1.0	1	x	3.2851
Özge	tr	44	0	40	0	4	female	1.0	1	x	3.2851
Лідія	uk	44	0	44	0	0	female	1.0	1	x	3.2851
Сидір	uk	44	44	0	0	0	male	1.0	1	x	3.2851
佳	zh	44	42	2	0	0	male	0.86473	1	x	3.2851
來	zh	44	36	2	0	6	male	0.84566	1	x	3.2851
从	zh-hans	44	42	0	0	2	male	1.0	1	x	3.2851
向东	zh-hans	44	34	0	0	10	male	1.0	1	x	3.2851
畅	zh-hans	44	32	6	0	6	male	0.61883	1	x	3.2851
向東	zh-hant	44	34	0	0	10	male	1.0	1	x	3.2851
從	zh-hant	44	42	0	0	2	male	1.0	1	x	3.2851
暢	zh-hant	44	32	6	0	6	male	0.61883	1	x	3.2851
رمضان	ar	43	41	0	0	2	male	1.0	1	x	3.2851
عَبِيد	ar	43	40	0	0	3	male	1.0	1	x	3.2851
غــادة	ar	43	0	32	0	11	female	1.0	1	x	3.2851
يعقوب	ar	43	43	0	0	0	male	1.0	1	x	3.2851
Bassett	en	43	36	6	0	1	male	0.6462	1	x	3.2851
Bucky	en	43	43	0	0	0	male	1.0	1	x	3.2851
Villiers	en	43	43	0	0	0	male	1.0	1	x	3.2851
Bienvenido	es	43	43	0	0	0	male	1.0	1	x	3.2851
Maèva	fr	43	0	42	0	1	female	1.0	1	x	3.2851
זיו	he	43	34	2	0	7	male	0.83805	1	x	3.2851
ניסים	he	43	42	0	0	1	male	1.0	1	x	3.2851
נסים	he	43	42	0	0	1	male	1.0	1	x	3.2851
かすみ	ja	43	0	43	0	0	female	1.0	1	x	3.2851
ひさのり	ja	43	40	0	0	3	male	1.0	1	x	3.2851
성우	ko	43	39	1	0	3	male	0.92231	1	x	3.2851
성준	ko	43	37	0	0	6	male	1.0	1	x	3.2851
성환	ko	43	29	0	0	14	male	1.0	1	x	3.2851
수정	ko	43	4	37	0	2	female	0.96814	1	x	3.2851
승우	ko	43	38	0	0	5	male	1.0	1	x	3.2851
영호	ko	43	33	1	0	9	male	0.90946	1	x	3.2851
은영	ko	43	0	42	0	1	female	1.0	1	x	3.2851
은정	ko	43	0	39	0	4	female	1.0	1	x	3.2851
정우	ko	43	32	1	0	10	male	0.9069	1	x	3.2851
현	ko	43	8	6	0	29	female	0.7113	1	x	3.2851
Ernests	lv	43	42	0	0	1	male	1.0	1	x	3.2851
Imants	lv	43	43	0	0	0	male	1.0	1	x	3.2851
Abdel Fattah	mul	43	42	0	0	1	male	1.0	1	x	3.2851
Abdelkrim	mul	43	43	0	0	0	male	1.0	1	x	3.2851
Abdon	mul	43	43	0	0	0	male	1.0	1	x	3.2851
Adolfina	mul	43	0	43	0	0	female	1.0	1	x	3.2851
Ajda	mul	43	0	43	0	0	female	1.0	1	x	3.2851
Aku	mul	43	40	1	1	1	male	0.90324	1	x	3.2851
Anahit	mul	43	0	43	0	0	female	1.0	1	x	3.2851
